time,close
2023-12-18 08:00:00,0.002174824714856881
2023-12-18 08:01:00,0.0021879464281344954
2023-12-18 08:02:00,0.002160224271820515
2023-12-18 08:03:00,0.0021804188141054323
2023-12-18 08:04:00,0.002180092309793543
2023-12-18 08:05:00,0.0021853118041544432
2023-12-18 08:06:00,0.0022162589630725905
2023-12-18 08:07:00,0.0021450195266395793
2023-12-18 08:08:00,0.0021598961188847663
2023-12-18 08:09:00,0.0021931091835492925
2023-12-18 08:10:00,0.002178453351457859
2023-12-18 08:11:00,0.002195027314574206
2023-12-18 08:12:00,0.0022136368967261314
2023-12-18 08:13:00,0.002270842333931888
2023-12-18 08:14:00,0.002143889165996186
2023-12-18 08:15:00,0.0020836820711462984
2023-12-18 08:16:00,0.0020854777807913847
2023-12-18 08:17:00,0.0021143441874512166
2023-12-18 08:18:00,0.002149409153477361
2023-12-18 08:19:00,0.0022098990707191
2023-12-18 08:20:00,0.0022391226921365625
2023-12-18 08:21:00,0.002123883185574224
2023-12-18 08:22:00,0.00221148601213475
2023-12-18 08:23:00,0.002228903174149149
2023-12-18 08:24:00,0.002206210592544391
2023-12-18 08:25:00,0.002265246828244908
2023-12-18 08:26:00,0.0022706593333419144
2023-12-18 08:27:00,0.002289376491977304
2023-12-18 08:28:00,0.002380495396110739
2023-12-18 08:29:00,0.002450227716163187
2023-12-18 08:30:00,0.00251416357203188
2023-12-18 08:31:00,0.0025378171937255924
2023-12-18 08:32:00,0.0025542411828840712
2023-12-18 08:33:00,0.0025659212506876903
2023-12-18 08:34:00,0.0026280924583908733
2023-12-18 08:35:00,0.0024793057347203295
2023-12-18 08:36:00,0.002504343305868317
2023-12-18 08:37:00,0.002519715403428755
2023-12-18 08:38:00,0.0026055403390294455
2023-12-18 08:39:00,0.0026201094159869305
2023-12-18 08:40:00,0.0025958316429240645
2023-12-18 08:41:00,0.0025857040447990055
2023-12-18 08:42:00,0.0027750632122021074
2023-12-18 08:43:00,0.0025131012795607394
2023-12-18 08:44:00,0.002548975045623784
2023-12-18 08:45:00,0.0025467922473860066
2023-12-18 08:46:00,0.002578849646441895
2023-12-18 08:47:00,0.0025713008115137346
2023-12-18 08:48:00,0.0025713008115137346
2023-12-18 08:49:00,0.002580797971298852
2023-12-18 08:50:00,0.002575262981881179
2023-12-18 08:51:00,0.002608709796926121
2023-12-18 08:52:00,0.0026050878341040756
2023-12-18 08:53:00,0.0026265809313907556
2023-12-18 08:54:00,0.002654363719728805
2023-12-18 08:55:00,0.002796119035186318
2023-12-18 08:56:00,0.002993114535606495
2023-12-18 08:57:00,0.003133004676058538
2023-12-18 08:58:00,0.0032249951910858074
2023-12-18 08:59:00,0.003207972440642544
2023-12-18 09:00:00,0.00319881150358967
2023-12-18 09:01:00,0.0033162128187113815
2023-12-18 09:02:00,0.0033245717907598397
2023-12-18 09:03:00,0.0033427886117540864
2023-12-18 09:04:00,0.003333417581668185
2023-12-18 09:05:00,0.0033121300525404762
2023-12-18 09:06:00,0.003296861229676151
2023-12-18 09:07:00,0.003226874927332278
2023-12-18 09:08:00,0.0032658803800668917
2023-12-18 09:09:00,0.0032688408176635444
2023-12-18 09:10:00,0.0032530930231545727
2023-12-18 09:11:00,0.003241025106100364
2023-12-18 09:12:00,0.0031935499777997873
2023-12-18 09:13:00,0.0031655460362427753
2023-12-18 09:14:00,0.0029889324301033164
2023-12-18 09:15:00,0.0028692851130260127
2023-12-18 09:16:00,0.0026975792348887724
2023-12-18 09:17:00,0.0027894433163448648
2023-12-18 09:18:00,0.0028333000739395515
2023-12-18 09:19:00,0.0028064111242721243
2023-12-18 09:20:00,0.002813960891182154
2023-12-18 09:21:00,0.002813960891182154
2023-12-18 09:22:00,0.002747820216186104
2023-12-18 09:23:00,0.0026715928641184977
2023-12-18 09:24:00,0.0026057434222963687
2023-12-18 09:25:00,0.0026645687677805696
2023-12-18 09:26:00,0.002696507290284435
2023-12-18 09:27:00,0.0026958892073874513
2023-12-18 09:28:00,0.0026859252809583937
2023-12-18 09:29:00,0.0026851022335737033
2023-12-18 09:30:00,0.0027345439120631167
2023-12-18 09:31:00,0.00278773481777697
2023-12-18 09:32:00,0.0027943008860339545
2023-12-18 09:33:00,0.0028082402920977696
2023-12-18 09:34:00,0.0028213150230996294
2023-12-18 09:35:00,0.0028242723894830505
2023-12-18 09:36:00,0.002874056945511339
2023-12-18 09:37:00,0.0029162246179817975
2023-12-18 09:38:00,0.002915210842952031
2023-12-18 09:39:00,0.002921016950201385
2023-12-18 09:40:00,0.0029253153106832594
2023-12-18 09:41:00,0.0029346360762232166
2023-12-18 09:42:00,0.0028312732561833645
2023-12-18 09:43:00,0.0028312732561833645
2023-12-18 09:44:00,0.0028312732561833645
2023-12-18 09:45:00,0.002404548544669562
2023-12-18 09:46:00,0.002411510786269971
2023-12-18 09:47:00,0.0025273034529756963
2023-12-18 09:48:00,0.0025639039823386143
2023-12-18 09:49:00,0.0026034563489750785
2023-12-18 09:50:00,0.0026668378337609652
2023-12-18 09:51:00,0.0025848101699332713
2023-12-18 09:52:00,0.0026191022444759997
2023-12-18 09:53:00,0.002609211949880547
2023-12-18 09:54:00,0.002618981774349937
2023-12-18 09:55:00,0.0026525886019712554
2023-12-18 09:56:00,0.0026565042582776103
2023-12-18 09:57:00,0.002653994162059965
2023-12-18 09:58:00,0.0026775603290978005
2023-12-18 09:59:00,0.002672173033103242
2023-12-18 10:00:00,0.002665862518418531
2023-12-18 10:01:00,0.0026844458636703663
2023-12-18 10:02:00,0.002650013009975321
2023-12-18 10:03:00,0.0025903004701944487
2023-12-18 10:04:00,0.0025917055190373436
2023-12-18 10:05:00,0.0025889092221077535
2023-12-18 10:06:00,0.0025870319117653794
2023-12-18 10:07:00,0.0025795277156027236
2023-12-18 10:08:00,0.002584231376526684
2023-12-18 10:09:00,0.0025832592661812564
2023-12-18 10:10:00,0.0025478005788856554
2023-12-18 10:11:00,0.0025473022699587585
2023-12-18 10:12:00,0.002541948857602224
2023-12-18 10:13:00,0.0031163375300710477
2023-12-18 10:14:00,0.0025843114049039478
2023-12-18 10:15:00,0.002820039150437699
2023-12-18 10:16:00,0.0028766874092170137
2023-12-18 10:17:00,0.002865552138476464
2023-12-18 10:18:00,0.00288054775590277
2023-12-18 10:19:00,0.00288054775590277
2023-12-18 10:20:00,0.0027660063052033336
2023-12-18 10:21:00,0.0027217568148410905
2023-12-18 10:22:00,0.0027389597142340946
2023-12-18 10:23:00,0.0027208038885817402
2023-12-18 10:24:00,0.002720826626496264
2023-12-18 10:25:00,0.002699846203631322
2023-12-18 10:26:00,0.0026932266814723898
2023-12-18 10:27:00,0.002594320945813251
2023-12-18 10:28:00,0.0022265543870173886
2023-12-18 10:29:00,0.0024224596354422254
2023-12-18 10:30:00,0.002333872409958068
2023-12-18 10:31:00,0.002251026022107297
2023-12-18 10:32:00,0.002336806558617943
2023-12-18 10:33:00,0.0024113018319585717
2023-12-18 10:34:00,0.002427986149782055
2023-12-18 10:35:00,0.002426128992557283
2023-12-18 10:36:00,0.002445853291997937
2023-12-18 10:37:00,0.002443744920329675
2023-12-18 10:38:00,0.0024467765785607717
2023-12-18 10:39:00,0.00244670284121064
2023-12-18 10:40:00,0.002436628604522788
2023-12-18 10:41:00,0.0024129755931842664
2023-12-18 10:42:00,0.002231836813432851
2023-12-18 10:43:00,0.002280665647818624
2023-12-18 10:44:00,0.0023496588166149568
2023-12-18 10:45:00,0.0023666358362083124
2023-12-18 10:46:00,0.0023596726484989617
2023-12-18 10:47:00,0.002430890529829169
2023-12-18 10:48:00,0.0024220017247530046
2023-12-18 10:49:00,0.003026082391613025
2023-12-18 10:50:00,0.002961510798375298
2023-12-18 10:51:00,0.002847846486189981
2023-12-18 10:52:00,0.002662775707873055
2023-12-18 10:53:00,0.0026612186985804018
2023-12-18 10:54:00,0.0026550886053488937
2023-12-18 10:55:00,0.0026522508418013284
2023-12-18 10:56:00,0.0027552193847406358
2023-12-18 10:57:00,0.002732326736163358
2023-12-18 10:58:00,0.002732326736163358
2023-12-18 10:59:00,0.002737066220872922
2023-12-18 11:00:00,0.0027383609921760913
2023-12-18 11:01:00,0.0027619251253901207
2023-12-18 11:02:00,0.002757270678652678
2023-12-18 11:03:00,0.0027558141774526733
2023-12-18 11:04:00,0.002754961657480185
2023-12-18 11:05:00,0.0027123840490471183
2023-12-18 11:06:00,0.0027192215838677263
2023-12-18 11:07:00,0.0027545289603922406
2023-12-18 11:08:00,0.002749422851220017
2023-12-18 11:09:00,0.0027491100883167544
2023-12-18 11:10:00,0.0027485389020473344
2023-12-18 11:11:00,0.0027643967236244157
2023-12-18 11:12:00,0.0026835395663572965
2023-12-18 11:13:00,0.00249159942017542
2023-12-18 11:14:00,0.0025809470136310773
2023-12-18 11:15:00,0.0025809470136310773
2023-12-18 11:16:00,0.0026389619520323622
2023-12-18 11:17:00,0.002684425196902068
2023-12-18 11:18:00,0.002664528636815484
2023-12-18 11:19:00,0.0026646646707233707
2023-12-18 11:20:00,0.0026714772640008123
2023-12-18 11:21:00,0.002653061666798164
2023-12-18 11:22:00,0.002660516877575961
2023-12-18 11:23:00,0.0026555218189606767
2023-12-18 11:24:00,0.002637684474898543
2023-12-18 11:25:00,0.0026300181332630135
2023-12-18 11:26:00,0.0026646467940912
2023-12-18 11:27:00,0.00267293247196719
2023-12-18 11:28:00,0.002672618642820894
2023-12-18 11:29:00,0.0026710297166746395
2023-12-18 11:30:00,0.002738859359953318
2023-12-18 11:31:00,0.0027784055004494955
2023-12-18 11:32:00,0.0027949165536943306
2023-12-18 11:33:00,0.002642191912548033
2023-12-18 11:34:00,0.002642191912548033
2023-12-18 11:35:00,0.0026349654994752953
2023-12-18 11:36:00,0.0026551774328574373
2023-12-18 11:37:00,0.002656151087535726
2023-12-18 11:38:00,0.0026572747748894276
2023-12-18 11:39:00,0.0026754750838564106
2023-12-18 11:40:00,0.0026592174139627753
2023-12-18 11:41:00,0.002651640845441724
2023-12-18 11:42:00,0.002651640845441724
2023-12-18 11:43:00,0.002651640845441724
2023-12-18 11:44:00,0.002457866366440612
2023-12-18 11:45:00,0.002482883728261078
2023-12-18 11:46:00,0.0024736229645632092
2023-12-18 11:47:00,0.0024736229645632092
2023-12-18 11:48:00,0.00246854580640679
2023-12-18 11:49:00,0.00246854580640679
2023-12-18 11:50:00,0.0024663878386420694
2023-12-18 11:51:00,0.002466652173065761
2023-12-18 11:52:00,0.0024935614993252643
2023-12-18 11:53:00,0.002531358071809972
2023-12-18 11:54:00,0.0025320986987117868
2023-12-18 11:55:00,0.002552574079015646
2023-12-18 11:56:00,0.0022953734669913747
2023-12-18 11:57:00,0.002347581512346352
2023-12-18 11:58:00,0.002334315169521461
2023-12-18 11:59:00,0.00234021291512984
2023-12-18 12:00:00,0.002373284105963639
2023-12-18 12:01:00,0.0023773909350730065
2023-12-18 12:02:00,0.002380619579422594
2023-12-18 12:03:00,0.0023882644700977886
2023-12-18 12:04:00,0.0023843866154677025
2023-12-18 12:05:00,0.0024116178129631595
2023-12-18 12:06:00,0.002374906933902542
2023-12-18 12:07:00,0.0023774020827160187
2023-12-18 12:08:00,0.0023752753941722517
2023-12-18 12:09:00,0.002389837265936524
2023-12-18 12:10:00,0.0023972121201674052
2023-12-18 12:11:00,0.0023671216755629535
2023-12-18 12:12:00,0.0023769635392816416
2023-12-18 12:13:00,0.002393691885210793
2023-12-18 12:14:00,0.0023900876190466546
2023-12-18 12:15:00,0.002417688880758653
2023-12-18 12:16:00,0.0024136531460384205
2023-12-18 12:17:00,0.002419275491036756
2023-12-18 12:18:00,0.0024139045613636324
2023-12-18 12:19:00,0.002432004021528244
2023-12-18 12:20:00,0.0024365384005776702
2023-12-18 12:21:00,0.0024373341740201
2023-12-18 12:22:00,0.002448824560662461
2023-12-18 12:23:00,0.002586384329622905
2023-12-18 12:24:00,0.0025833385691403405
2023-12-18 12:25:00,0.0025851917850166963
2023-12-18 12:26:00,0.002587542393486448
2023-12-18 12:27:00,0.0026796677445305467
2023-12-18 12:28:00,0.002655254116576176
2023-12-18 12:29:00,0.0026706640264094945
2023-12-18 12:30:00,0.0026706640264094945
2023-12-18 12:31:00,0.0026672043137222646
2023-12-18 12:32:00,0.002707136040453368
2023-12-18 12:33:00,0.0027591094233973645
2023-12-18 12:34:00,0.0027552958723172124
2023-12-18 12:35:00,0.0026842632767009674
2023-12-18 12:36:00,0.0028161422771767123
2023-12-18 12:37:00,0.002788679754842176
2023-12-18 12:38:00,0.002789370319903009
2023-12-18 12:39:00,0.0027632730178550687
2023-12-18 12:40:00,0.00276388694307364
2023-12-18 12:41:00,0.0028290435617848108
2023-12-18 12:42:00,0.0029441491688721204
2023-12-18 12:43:00,0.002997097840848377
2023-12-18 12:44:00,0.0029306559202505623
2023-12-18 12:45:00,0.002994244893809556
2023-12-18 12:46:00,0.0029936238477903804
2023-12-18 12:47:00,0.0029996160343031767
2023-12-18 12:48:00,0.0029609682817765097
2023-12-18 12:49:00,0.002775234936780912
2023-12-18 12:50:00,0.002703165028900442
2023-12-18 12:51:00,0.002631171723336221
2023-12-18 12:52:00,0.0024938228448737007
2023-12-18 12:53:00,0.0025956889558279832
2023-12-18 12:54:00,0.002612093246058206
2023-12-18 12:55:00,0.002607230659185963
2023-12-18 12:56:00,0.002642533536601871
2023-12-18 12:57:00,0.0026525481607948785
2023-12-18 12:58:00,0.0027026737460930953
2023-12-18 12:59:00,0.0026795164542108463
2023-12-18 13:00:00,0.0026795164542108463
2023-12-18 13:01:00,0.002692396674763701
2023-12-18 13:02:00,0.002658311696500968
2023-12-18 13:03:00,0.002669303801349375
2023-12-18 13:04:00,0.0025694848110610095
2023-12-18 13:05:00,0.0026203472354464153
2023-12-18 13:06:00,0.002652739063094633
2023-12-18 13:07:00,0.0026696453581404687
2023-12-18 13:08:00,0.0027493317476840256
2023-12-18 13:09:00,0.0027495551171697144
2023-12-18 13:10:00,0.002741560353843444
2023-12-18 13:11:00,0.002773447018130508
2023-12-18 13:12:00,0.0027904144356048106
2023-12-18 13:13:00,0.0028865814555636294
2023-12-18 13:14:00,0.0028599459348532413
2023-12-18 13:15:00,0.0029040025047347246
2023-12-18 13:16:00,0.002898588687101403
2023-12-18 13:17:00,0.0028770940896582116
2023-12-18 13:18:00,0.0028780719958691695
2023-12-18 13:19:00,0.002880053353227142
2023-12-18 13:20:00,0.0028717107002845213
2023-12-18 13:21:00,0.002935698805571781
2023-12-18 13:22:00,0.0029552697719221464
2023-12-18 13:23:00,0.0028671579088118946
2023-12-18 13:24:00,0.002874757884698565
2023-12-18 13:25:00,0.0028894934355701684
2023-12-18 13:26:00,0.0028906793062887016
2023-12-18 13:27:00,0.0028832405421361676
2023-12-18 13:28:00,0.0030682747708086116
2023-12-18 13:29:00,0.0030544443857116734
2023-12-18 13:30:00,0.0031702225141681
2023-12-18 13:31:00,0.003133120417939491
2023-12-18 13:32:00,0.003126721683423681
2023-12-18 13:33:00,0.0030828799950305893
2023-12-18 13:34:00,0.003133007745775608
2023-12-18 13:35:00,0.0030175621746634227
2023-12-18 13:36:00,0.0030144110470066723
2023-12-18 13:37:00,0.003005054985378103
2023-12-18 13:38:00,0.003148824935549551
2023-12-18 13:39:00,0.0031488516458886336
2023-12-18 13:40:00,0.0031488516458886336
2023-12-18 13:41:00,0.003101107518726184
2023-12-18 13:42:00,0.003133156135033401
2023-12-18 13:43:00,0.003149637127233888
2023-12-18 13:44:00,0.0030889271950171084
2023-12-18 13:45:00,0.003087510851580392
2023-12-18 13:46:00,0.0030642462028267477
2023-12-18 13:47:00,0.003042341516804751
2023-12-18 13:48:00,0.0029750252743186044
2023-12-18 13:49:00,0.003015588823067903
2023-12-18 13:50:00,0.002974487558948194
2023-12-18 13:51:00,0.002989236352667111
2023-12-18 13:52:00,0.0031124179408885087
2023-12-18 13:53:00,0.0031145889848236442
2023-12-18 13:54:00,0.0030899544636263172
2023-12-18 13:55:00,0.00309280222473676
2023-12-18 13:56:00,0.0030952911613777376
2023-12-18 13:57:00,0.0031164304442159864
2023-12-18 13:58:00,0.003446204333193294
2023-12-18 13:59:00,0.003368090666052374
2023-12-18 14:00:00,0.0032303666226025872
2023-12-18 14:01:00,0.0032250702585904494
2023-12-18 14:02:00,0.003198718005455586
2023-12-18 14:03:00,0.0031901166225886787
2023-12-18 14:04:00,0.0030932542049466314
2023-12-18 14:05:00,0.0031008803755849562
2023-12-18 14:06:00,0.002983833355023881
2023-12-18 14:07:00,0.002981502751686899
2023-12-18 14:08:00,0.002995795713962387
2023-12-18 14:09:00,0.002995337857329056
2023-12-18 14:10:00,0.0029530891589116606
2023-12-18 14:11:00,0.002939215998186538
2023-12-18 14:12:00,0.002938369284526625
2023-12-18 14:13:00,0.0029500167993180087
