timestamp,open,high,low,close,volume
2025-10-30 01:36:00,3916.86,3916.86,3916.86,3916.86,0.0194
2025-10-30 01:37:00,3916.86,3916.86,3916.86,3916.86,0.0
2025-10-30 01:38:00,3916.86,3916.86,3916.86,3916.86,0.0
2025-10-30 01:39:00,3916.86,3916.86,3916.86,3916.86,0.0
2025-10-30 01:40:00,3926.54,3927.11,3924.35,3924.35,0.0688
2025-10-30 01:41:00,3924.35,3924.35,3924.35,3924.35,0.0
2025-10-30 01:42:00,3924.35,3924.35,3924.35,3924.35,0.0
2025-10-30 01:43:00,3928.03,3928.04,3928.03,3928.04,0.0063
2025-10-30 01:44:00,3928.04,3928.04,3928.04,3928.04,0.0
2025-10-30 01:45:00,3928.09,3928.09,3928.09,3928.09,0.0409
2025-10-30 01:46:00,3930.0,3930.0,3930.0,3930.0,0.9975
2025-10-30 01:47:00,3931.58,3932.2,3931.58,3932.2,0.0102
2025-10-30 01:48:00,3932.2,3932.2,3932.2,3932.2,0.0
2025-10-30 01:49:00,3932.2,3932.2,3932.2,3932.2,0.0
2025-10-30 01:50:00,3932.2,3932.2,3932.2,3932.2,0.0
2025-10-30 01:51:00,3932.14,3932.2,3932.14,3932.2,0.0109
2025-10-30 01:52:00,3933.0,3938.48,3933.0,3938.48,0.0136
2025-10-30 01:53:00,3938.48,3938.48,3938.48,3938.48,0.0
2025-10-30 01:54:00,3938.48,3938.48,3938.48,3938.48,0.0
2025-10-30 01:55:00,3938.48,3938.48,3938.48,3938.48,0.0
2025-10-30 01:56:00,3938.48,3938.48,3938.48,3938.48,0.0
2025-10-30 01:57:00,3938.48,3938.48,3938.48,3938.48,0.0
2025-10-30 01:58:00,3938.48,3938.48,3938.48,3938.48,0.0
2025-10-30 01:59:00,3938.48,3938.48,3938.48,3938.48,0.0
2025-10-30 02:00:00,3938.48,3938.48,3938.48,3938.48,0.0
2025-10-30 02:01:00,3938.48,3938.48,3938.48,3938.48,0.0
2025-10-30 02:02:00,3938.48,3938.48,3938.48,3938.48,0.0
2025-10-30 02:03:00,3934.26,3934.27,3934.24,3934.24,0.0165
2025-10-30 02:04:00,3934.04,3934.04,3934.04,3934.04,0.0127
2025-10-30 02:05:00,3933.51,3933.51,3933.51,3933.51,0.0025
2025-10-30 02:06:00,3932.62,3932.63,3932.43,3932.43,0.0058
2025-10-30 02:07:00,3932.43,3932.43,3932.43,3932.43,0.0
2025-10-30 02:08:00,3937.91,3937.91,3925.91,3925.91,0.0328
2025-10-30 02:09:00,3926.07,3926.07,3926.07,3926.07,0.0347
2025-10-30 02:10:00,3927.37,3927.37,3927.37,3927.37,0.0009
2025-10-30 02:11:00,3935.78,3936.26,3935.78,3936.25,6.8126
2025-10-30 02:12:00,3936.25,3936.25,3936.25,3936.25,0.0
2025-10-30 02:13:00,3936.25,3936.25,3936.25,3936.25,0.0
2025-10-30 02:14:00,3938.54,3938.55,3938.54,3938.55,0.0509
2025-10-30 02:15:00,3938.55,3939.76,3938.55,3939.76,1.145
2025-10-30 02:16:00,3939.75,3939.77,3939.75,3939.77,0.0139
2025-10-30 02:17:00,3939.77,3939.77,3939.77,3939.77,0.0
2025-10-30 02:18:00,3942.1,3943.42,3939.45,3943.42,0.0239
2025-10-30 02:19:00,3945.29,3945.29,3945.29,3945.29,0.0067
2025-10-30 02:20:00,3945.29,3945.29,3945.29,3945.29,0.0
2025-10-30 02:21:00,3945.29,3945.29,3945.29,3945.29,0.0
2025-10-30 02:22:00,3945.29,3945.29,3945.29,3945.29,0.0
2025-10-30 02:23:00,3945.29,3945.29,3945.29,3945.29,0.0
2025-10-30 02:24:00,3945.29,3945.29,3945.29,3945.29,0.0
2025-10-30 02:25:00,3945.32,3945.32,3945.32,3945.32,0.0046
2025-10-30 02:26:00,3945.32,3945.61,3945.32,3945.61,0.029
2025-10-30 02:27:00,3945.61,3945.61,3945.61,3945.61,0.0
2025-10-30 02:28:00,3945.61,3945.61,3945.61,3945.61,0.0
2025-10-30 02:29:00,3948.67,3948.67,3948.67,3948.67,0.0253
2025-10-30 02:30:00,3948.67,3948.67,3948.67,3948.67,0.0
2025-10-30 02:31:00,3948.09,3948.67,3948.09,3948.67,0.0504
2025-10-30 02:32:00,3948.67,3948.67,3948.67,3948.67,0.0
2025-10-30 02:33:00,3948.67,3948.67,3948.67,3948.67,0.0
2025-10-30 02:34:00,3948.67,3948.67,3948.67,3948.67,0.0
2025-10-30 02:35:00,3948.67,3948.67,3948.67,3948.67,0.0
2025-10-30 02:36:00,3948.67,3948.67,3948.67,3948.67,0.0
2025-10-30 02:37:00,3948.67,3948.67,3948.67,3948.67,0.0
2025-10-30 02:38:00,3948.67,3948.67,3948.67,3948.67,0.0
2025-10-30 02:39:00,3948.67,3948.67,3948.67,3948.67,0.0
2025-10-30 02:40:00,3949.53,3949.53,3949.53,3949.53,0.006
2025-10-30 02:41:00,3949.53,3949.53,3949.53,3949.53,0.0
2025-10-30 02:42:00,3949.53,3949.53,3949.53,3949.53,0.0
2025-10-30 02:43:00,3949.56,3952.48,3949.56,3952.48,0.0252
2025-10-30 02:44:00,3952.48,3952.48,3952.48,3952.48,0.0
2025-10-30 02:45:00,3952.48,3952.48,3952.48,3952.48,0.0
2025-10-30 02:46:00,3952.48,3952.48,3952.48,3952.48,0.0
2025-10-30 02:47:00,3952.48,3952.48,3952.48,3952.48,0.0
2025-10-30 02:48:00,3951.47,3951.47,3951.47,3951.47,0.0051
2025-10-30 02:49:00,3951.47,3951.47,3951.47,3951.47,0.0
2025-10-30 02:50:00,3951.47,3951.47,3951.47,3951.47,0.0
2025-10-30 02:51:00,3939.73,3939.73,3939.73,3939.73,0.0003
2025-10-30 02:52:00,3939.73,3939.73,3939.73,3939.73,0.0
2025-10-30 02:53:00,3939.73,3939.73,3939.73,3939.73,0.0
2025-10-30 02:54:00,3939.73,3939.73,3939.73,3939.73,0.0
2025-10-30 02:55:00,3939.73,3939.73,3939.73,3939.73,0.0
2025-10-30 02:56:00,3939.73,3939.73,3939.73,3939.73,0.0
2025-10-30 02:57:00,3950.46,3950.47,3950.46,3950.47,0.0249
2025-10-30 02:58:00,3950.47,3950.47,3950.47,3950.47,0.0
2025-10-30 02:59:00,3950.52,3950.52,3950.52,3950.52,0.0282
2025-10-30 03:00:00,3944.27,3950.53,3944.27,3950.53,0.4005
2025-10-30 03:01:00,3950.53,3950.53,3950.53,3950.53,0.0
2025-10-30 03:02:00,3950.53,3950.53,3950.53,3950.53,0.0
2025-10-30 03:03:00,3950.53,3950.53,3950.53,3950.53,0.0
2025-10-30 03:04:00,3950.47,3950.47,3950.47,3950.47,0.0063
2025-10-30 03:05:00,3950.47,3950.47,3950.47,3950.47,0.0
2025-10-30 03:06:00,3950.47,3950.47,3950.47,3950.47,0.0
2025-10-30 03:07:00,3950.47,3950.47,3950.47,3950.47,0.0
2025-10-30 03:08:00,3950.47,3950.47,3950.47,3950.47,0.0
2025-10-30 03:09:00,3950.09,3950.1,3950.09,3950.1,0.0252
2025-10-30 03:10:00,3950.1,3950.1,3950.1,3950.1,0.0
2025-10-30 03:11:00,3952.47,3952.47,3952.47,3952.47,0.0961
2025-10-30 03:12:00,3952.47,3952.47,3952.47,3952.47,0.0126
2025-10-30 03:13:00,3952.47,3952.47,3952.47,3952.47,0.0038
2025-10-30 03:14:00,3952.47,3952.47,3952.47,3952.47,0.0
2025-10-30 03:15:00,3952.47,3952.47,3952.47,3952.47,0.0
2025-10-30 03:16:00,3952.47,3952.47,3952.47,3952.47,0.0
2025-10-30 03:17:00,3952.47,3952.47,3952.47,3952.47,0.0
2025-10-30 03:18:00,3938.41,3938.41,3938.41,3938.41,0.1313
2025-10-30 03:19:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:20:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:21:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:22:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:23:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:24:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:25:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:26:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:27:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:28:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:29:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:30:00,3938.41,3938.41,3938.41,3938.41,0.0
2025-10-30 03:31:00,3938.54,3938.54,3938.54,3938.54,0.008
2025-10-30 03:32:00,3938.54,3938.54,3938.54,3938.54,0.0
2025-10-30 03:33:00,3938.54,3938.54,3938.54,3938.54,0.0
2025-10-30 03:34:00,3938.54,3938.54,3938.54,3938.54,0.0
2025-10-30 03:35:00,3938.54,3938.54,3938.54,3938.54,0.0
2025-10-30 03:36:00,3938.54,3938.54,3938.54,3938.54,0.0
2025-10-30 03:37:00,3938.61,3938.61,3938.6,3938.6,0.1
2025-10-30 03:38:00,3948.61,3948.61,3948.61,3948.61,0.005
2025-10-30 03:39:00,3948.61,3948.61,3948.61,3948.61,0.0
2025-10-30 03:40:00,3948.61,3948.61,3948.61,3948.61,0.0
2025-10-30 03:41:00,3938.61,3938.61,3938.6,3938.6,0.1261
2025-10-30 03:42:00,3938.6,3938.6,3938.6,3938.6,0.0
2025-10-30 03:43:00,3938.6,3938.6,3938.6,3938.6,0.0
2025-10-30 03:44:00,3938.6,3938.6,3938.6,3938.6,0.0
2025-10-30 03:45:00,3938.6,3938.6,3938.6,3938.6,0.0
2025-10-30 03:46:00,3938.6,3938.6,3938.6,3938.6,0.0
2025-10-30 03:47:00,3938.6,3938.6,3938.6,3938.6,0.0
2025-10-30 03:48:00,3938.6,3938.6,3938.6,3938.6,0.0
2025-10-30 03:49:00,3938.6,3938.6,3938.6,3938.6,0.0
2025-10-30 03:50:00,3931.6,3931.6,3928.56,3928.56,0.1181
2025-10-30 03:51:00,3928.56,3928.56,3928.56,3928.56,0.0
2025-10-30 03:52:00,3928.56,3928.56,3928.56,3928.56,0.0
2025-10-30 03:53:00,3926.59,3926.59,3926.59,3926.59,0.0427
2025-10-30 03:54:00,3926.59,3926.59,3926.59,3926.59,0.0
2025-10-30 03:55:00,3926.59,3926.59,3926.59,3926.59,0.0
2025-10-30 03:56:00,3926.59,3926.59,3926.59,3926.59,0.0
2025-10-30 03:57:00,3941.52,3941.52,3941.52,3941.52,0.0006
2025-10-30 03:58:00,3926.85,3926.85,3926.85,3926.85,0.0006
2025-10-30 03:59:00,3926.85,3926.85,3926.85,3926.85,0.0
2025-10-30 04:00:00,3941.56,3941.56,3941.56,3941.56,0.0025
2025-10-30 04:01:00,3941.46,3941.46,3941.46,3941.46,0.0088
2025-10-30 04:02:00,3941.46,3941.46,3941.46,3941.46,0.0
2025-10-30 04:03:00,3941.46,3941.46,3941.46,3941.46,0.0
2025-10-30 04:04:00,3941.46,3941.46,3941.46,3941.46,0.0
2025-10-30 04:05:00,3926.57,3926.57,3926.01,3926.01,0.0112
2025-10-30 04:06:00,3926.01,3926.01,3926.01,3926.01,0.0
2025-10-30 04:07:00,3922.55,3922.55,3918.36,3918.36,0.097
2025-10-30 04:08:00,3918.36,3918.36,3915.85,3915.85,0.0042
2025-10-30 04:09:00,3915.85,3915.85,3915.85,3915.85,0.0
2025-10-30 04:10:00,3910.54,3910.54,3892.45,3892.45,0.6719
2025-10-30 04:11:00,3892.45,3892.45,3892.45,3892.45,0.0
2025-10-30 04:12:00,3892.45,3892.45,3892.45,3892.45,0.0
2025-10-30 04:13:00,3892.45,3892.45,3892.45,3892.45,0.0
2025-10-30 04:14:00,3887.99,3907.28,3887.22,3907.28,0.0083
2025-10-30 04:15:00,3884.21,3884.21,3881.94,3881.94,0.0329
2025-10-30 04:16:00,3881.36,3881.36,3881.36,3881.36,0.0127
2025-10-30 04:17:00,3880.73,3880.73,3877.86,3877.86,0.0695
2025-10-30 04:18:00,3877.86,3877.86,3877.86,3877.86,0.0
2025-10-30 04:19:00,3877.86,3877.86,3877.86,3877.86,0.0
2025-10-30 04:20:00,3896.05,3896.05,3896.05,3896.05,0.0024
2025-10-30 04:21:00,3896.05,3896.05,3896.05,3896.05,0.0
2025-10-30 04:22:00,3896.05,3896.05,3896.05,3896.05,0.0
2025-10-30 04:23:00,3897.8,3897.8,3874.19,3874.19,0.1859
2025-10-30 04:24:00,3873.5,3873.5,3870.83,3870.83,0.0128
2025-10-30 04:25:00,3870.83,3870.83,3870.83,3870.83,0.0
2025-10-30 04:26:00,3870.83,3870.83,3870.83,3870.83,0.0
2025-10-30 04:27:00,3864.04,3864.04,3856.0,3856.0,13.9315
2025-10-30 04:28:00,3856.0,3856.0,3852.32,3852.32,11.4238
2025-10-30 04:29:00,3851.1,3867.6,3848.68,3848.72,0.7062
2025-10-30 04:30:00,3848.72,3848.72,3848.72,3848.72,0.0
2025-10-30 04:31:00,3848.72,3848.72,3848.72,3848.72,0.0
2025-10-30 04:32:00,3848.68,3848.68,3847.16,3847.22,0.0975
2025-10-30 04:33:00,3847.22,3847.22,3847.22,3847.22,0.0
2025-10-30 04:34:00,3860.53,3872.37,3860.53,3872.37,0.0451
2025-10-30 04:35:00,3872.37,3896.02,3872.37,3879.88,0.2008
2025-10-30 04:36:00,3895.92,3915.85,3895.92,3915.85,0.2716
2025-10-30 04:37:00,3916.34,3916.34,3916.34,3916.34,0.0349
2025-10-30 04:38:00,3916.34,3916.34,3916.34,3916.34,0.0
2025-10-30 04:39:00,3916.38,3916.38,3916.38,3916.38,0.0228
2025-10-30 04:40:00,3916.38,3916.38,3916.38,3916.38,0.0
2025-10-30 04:41:00,3897.76,3915.93,3896.05,3915.93,0.0798
2025-10-30 04:42:00,3896.05,3896.05,3896.05,3896.05,0.0015
2025-10-30 04:43:00,3896.05,3896.05,3896.05,3896.05,0.0
2025-10-30 04:44:00,3896.05,3896.05,3896.05,3896.05,0.0
2025-10-30 04:45:00,3896.05,3896.05,3896.05,3896.05,0.0
2025-10-30 04:46:00,3896.05,3896.05,3896.05,3896.05,0.0
2025-10-30 04:47:00,3896.05,3896.05,3896.05,3896.05,0.0
2025-10-30 04:48:00,3907.77,3907.77,3889.94,3889.94,0.0024
2025-10-30 04:49:00,3889.94,3889.94,3889.94,3889.94,0.0
2025-10-30 04:50:00,3889.94,3889.94,3889.94,3889.94,0.0
2025-10-30 04:51:00,3889.94,3889.94,3889.94,3889.94,0.0
2025-10-30 04:52:00,3889.94,3889.94,3889.94,3889.94,0.0
2025-10-30 04:53:00,3889.94,3889.94,3889.94,3889.94,0.0
2025-10-30 04:54:00,3889.94,3889.94,3889.94,3889.94,0.0
2025-10-30 04:55:00,3889.94,3889.94,3889.94,3889.94,0.0
2025-10-30 04:56:00,3889.94,3889.94,3889.94,3889.94,0.0
2025-10-30 04:57:00,3889.94,3889.94,3889.94,3889.94,0.0
2025-10-30 04:58:00,3889.98,3889.98,3884.21,3884.21,0.2782
2025-10-30 04:59:00,3881.38,3881.38,3875.43,3875.43,0.0864
2025-10-30 05:00:00,3874.19,3874.19,3874.19,3874.19,0.0292
2025-10-30 05:01:00,3872.37,3895.52,3872.37,3895.52,0.3979
2025-10-30 05:02:00,3895.52,3895.52,3895.52,3895.52,0.0
2025-10-30 05:03:00,3872.48,3872.48,3872.48,3872.48,0.0124
2025-10-30 05:04:00,3872.65,3872.65,3872.37,3872.37,0.037
2025-10-30 05:05:00,3872.37,3872.37,3864.04,3864.04,0.0135
2025-10-30 05:06:00,3860.98,3860.98,3860.98,3860.98,0.0176
2025-10-30 05:07:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:08:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:09:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:10:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:11:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:12:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:13:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:14:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:15:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:16:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:17:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:18:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:19:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:20:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:21:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:22:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:23:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:24:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:25:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:26:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:27:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:28:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:29:00,3860.98,3860.98,3860.98,3860.98,0.0
2025-10-30 05:30:00,3865.8,3865.8,3865.8,3865.8,0.0518
2025-10-30 05:31:00,3865.8,3865.8,3865.8,3865.8,0.0
2025-10-30 05:32:00,3865.8,3865.8,3865.8,3865.8,0.0
2025-10-30 05:33:00,3865.8,3865.8,3865.8,3865.8,0.0
2025-10-30 05:34:00,3884.17,3884.21,3884.17,3884.21,0.0755
2025-10-30 05:35:00,3884.21,3884.21,3884.21,3884.21,0.0
2025-10-30 05:36:00,3884.21,3884.21,3884.21,3884.21,0.0
2025-10-30 05:37:00,3884.21,3884.21,3884.21,3884.21,0.0
2025-10-30 05:38:00,3887.22,3887.22,3887.22,3887.22,0.0003
2025-10-30 05:39:00,3893.85,3896.05,3893.85,3896.05,0.022
2025-10-30 05:40:00,3897.76,3906.77,3897.76,3906.77,0.1132
2025-10-30 05:41:00,3906.77,3906.77,3906.77,3906.77,0.0
2025-10-30 05:42:00,3906.69,3910.54,3906.69,3910.54,0.0162
2025-10-30 05:43:00,3910.54,3910.54,3910.54,3910.54,0.0
2025-10-30 05:44:00,3910.54,3910.54,3910.54,3910.54,0.0
2025-10-30 05:45:00,3915.85,3915.85,3915.85,3915.85,0.0037
2025-10-30 05:46:00,3916.44,3919.13,3916.44,3919.13,0.0056
2025-10-30 05:47:00,3919.13,3919.13,3919.13,3919.13,0.0254
2025-10-30 05:48:00,3919.13,3919.13,3919.13,3919.13,0.0
2025-10-30 05:49:00,3919.74,3919.74,3919.74,3919.74,0.0024
2025-10-30 05:50:00,3919.74,3919.74,3919.74,3919.74,0.0
2025-10-30 05:51:00,3919.74,3919.74,3919.74,3919.74,0.0
2025-10-30 05:52:00,3919.74,3919.74,3919.74,3919.74,0.0
2025-10-30 05:53:00,3919.74,3919.74,3919.74,3919.74,0.0
2025-10-30 05:54:00,3921.47,3922.08,3921.47,3922.08,0.0339
2025-10-30 05:55:00,3922.08,3922.08,3922.08,3922.08,0.0
2025-10-30 05:56:00,3922.08,3922.08,3922.08,3922.08,0.0
2025-10-30 05:57:00,3919.74,3919.74,3919.74,3919.74,0.0762
2025-10-30 05:58:00,3919.74,3919.74,3919.74,3919.74,0.0
2025-10-30 05:59:00,3919.74,3919.74,3919.74,3919.74,0.0012
2025-10-30 06:00:00,3919.74,3923.81,3919.74,3923.81,0.1177
2025-10-30 06:01:00,3923.81,3923.81,3923.81,3923.81,0.0025
2025-10-30 06:02:00,3923.81,3923.81,3923.81,3923.81,0.0
2025-10-30 06:03:00,3923.81,3923.81,3923.81,3923.81,0.0
2025-10-30 06:04:00,3923.81,3923.81,3923.81,3923.81,0.0
2025-10-30 06:05:00,3923.81,3923.81,3923.81,3923.81,0.0
2025-10-30 06:06:00,3919.74,3919.74,3919.74,3919.74,0.0788
2025-10-30 06:07:00,3923.83,3923.83,3923.83,3923.83,0.0761
2025-10-30 06:08:00,3923.83,3923.83,3923.83,3923.83,0.0
2025-10-30 06:09:00,3923.83,3923.83,3923.83,3923.83,0.0
2025-10-30 06:10:00,3919.74,3919.74,3919.74,3919.74,0.0098
2025-10-30 06:11:00,3919.74,3919.74,3919.74,3919.74,0.4119
2025-10-30 06:12:00,3919.74,3919.74,3919.74,3919.74,0.0
2025-10-30 06:13:00,3919.74,3919.74,3919.74,3919.74,0.0
2025-10-30 06:14:00,3919.74,3919.74,3919.74,3919.74,0.0
2025-10-30 06:15:00,3919.74,3919.74,3919.74,3919.74,0.0
2025-10-30 06:16:00,3907.95,3907.95,3907.89,3907.89,0.02
2025-10-30 06:17:00,3919.68,3919.68,3919.68,3919.68,0.0075
2025-10-30 06:18:00,3919.68,3919.68,3919.68,3919.68,0.0
2025-10-30 06:19:00,3919.68,3919.68,3919.68,3919.68,0.0
2025-10-30 06:20:00,3919.67,3919.67,3919.67,3919.67,0.0099
2025-10-30 06:21:00,3919.67,3919.67,3919.67,3919.67,0.0
2025-10-30 06:22:00,3919.67,3919.67,3919.67,3919.67,0.0
2025-10-30 06:23:00,3919.67,3919.67,3919.67,3919.67,0.0
2025-10-30 06:24:00,3919.67,3919.67,3919.67,3919.67,0.0
2025-10-30 06:25:00,3919.67,3919.67,3919.67,3919.67,0.0
2025-10-30 06:26:00,3919.27,3919.27,3919.27,3919.27,0.0032
2025-10-30 06:27:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:28:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:29:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:30:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:31:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:32:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:33:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:34:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:35:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:36:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:37:00,3919.27,3919.27,3919.27,3919.27,0.0
2025-10-30 06:38:00,3919.63,3919.63,3919.63,3919.63,0.0081
2025-10-30 06:39:00,3919.63,3919.63,3919.63,3919.63,0.0
2025-10-30 06:40:00,3919.64,3919.68,3919.64,3919.68,0.0255
2025-10-30 06:41:00,3919.68,3919.68,3919.68,3919.68,0.0
2025-10-30 06:42:00,3919.68,3919.68,3919.68,3919.68,0.0
2025-10-30 06:43:00,3919.73,3923.85,3919.73,3923.85,0.0166
2025-10-30 06:44:00,3923.85,3923.85,3923.85,3923.85,0.0
2025-10-30 06:45:00,3923.85,3923.85,3923.85,3923.85,0.0
2025-10-30 06:46:00,3923.85,3923.85,3923.85,3923.85,0.0
2025-10-30 06:47:00,3926.0,3926.0,3926.0,3926.0,0.0124
