bar,open,high,low,close,volume
,sol-usd,sol-usd,sol-usd,sol-usd,sol-usd
2025-08-29 07:15:00+00:00,209.0325469970703,209.7062530517578,209.0325469970703,209.7062530517578,70650880
2025-08-29 07:20:00+00:00,209.68165588378906,209.68165588378906,209.407470703125,209.407470703125,23597056
2025-08-29 07:25:00+00:00,209.0331573486328,209.0734405517578,208.52774047851562,208.62997436523438,50552832
2025-08-29 07:30:00+00:00,208.64418029785156,210.17848205566406,208.64418029785156,210.17848205566406,71106560
2025-08-29 07:35:00+00:00,209.93307495117188,209.93307495117188,209.18406677246094,209.2430877685547,36905984
2025-08-29 07:40:00+00:00,209.0910186767578,209.58258056640625,209.0910186767578,209.56687927246094,49780736
2025-08-29 07:45:00+00:00,209.5101776123047,209.66342163085938,209.30796813964844,209.66342163085938,35656704
2025-08-29 07:50:00+00:00,209.57215881347656,209.57215881347656,209.42337036132812,209.42337036132812,17859584
2025-08-29 07:55:00+00:00,209.2700958251953,209.2700958251953,208.85061645507812,208.85061645507812,0
2025-08-29 08:00:00+00:00,208.97337341308594,209.6246337890625,208.97337341308594,209.6246337890625,0
2025-08-29 08:05:00+00:00,209.43011474609375,209.43011474609375,208.99896240234375,208.99896240234375,0
2025-08-29 08:10:00+00:00,208.533935546875,208.533935546875,208.24749755859375,208.28076171875,0
2025-08-29 08:15:00+00:00,208.06280517578125,208.1043243408203,208.01353454589844,208.01353454589844,0
2025-08-29 08:20:00+00:00,207.95750427246094,207.95750427246094,207.35020446777344,207.49501037597656,0
2025-08-29 08:25:00+00:00,207.74058532714844,208.04751586914062,207.74058532714844,208.04751586914062,12730368
2025-08-29 08:30:00+00:00,208.02468872070312,208.24652099609375,207.98992919921875,208.24652099609375,0
2025-08-29 08:35:00+00:00,208.23974609375,208.25845336914062,208.22988891601562,208.25845336914062,5518336
2025-08-29 08:40:00+00:00,208.20140075683594,208.20140075683594,207.98724365234375,208.15541076660156,13634560
2025-08-29 08:45:00+00:00,208.1392364501953,208.4730987548828,208.1392364501953,208.23089599609375,2477056
2025-08-29 08:50:00+00:00,208.2244415283203,208.2244415283203,208.0473175048828,208.0473175048828,0
2025-08-29 08:55:00+00:00,207.53713989257812,207.53713989257812,206.8521728515625,206.95135498046875,18383872
2025-08-29 09:00:00+00:00,206.93907165527344,206.93907165527344,205.77854919433594,205.77854919433594,25694208
2025-08-29 09:05:00+00:00,205.93682861328125,206.1800994873047,205.93682861328125,206.14382934570312,42998784
2025-08-29 09:10:00+00:00,206.24473571777344,206.3120880126953,206.14260864257812,206.3120880126953,27749376
2025-08-29 09:15:00+00:00,206.25729370117188,206.74887084960938,206.2080841064453,206.74887084960938,19680256
2025-08-29 09:20:00+00:00,206.83653259277344,207.5753631591797,206.83653259277344,207.48182678222656,11384832
2025-08-29 09:25:00+00:00,207.38336181640625,207.4650421142578,207.260009765625,207.27012634277344,10096640
2025-08-29 09:30:00+00:00,207.29310607910156,207.30247497558594,207.16494750976562,207.16494750976562,3185664
2025-08-29 09:35:00+00:00,207.1118621826172,207.1118621826172,206.87281799316406,206.89915466308594,0
2025-08-29 09:40:00+00:00,206.5894775390625,206.68753051757812,206.5894775390625,206.68263244628906,5920768
2025-08-29 09:45:00+00:00,206.6641082763672,207.52903747558594,206.6641082763672,207.52903747558594,4261888
2025-08-29 09:50:00+00:00,207.5311737060547,207.5311737060547,207.2333526611328,207.2333526611328,0
2025-08-29 09:55:00+00:00,207.22532653808594,207.65541076660156,207.22532653808594,207.65541076660156,0
2025-08-29 10:00:00+00:00,207.6609344482422,208.29188537597656,207.6609344482422,208.29188537597656,0
2025-08-29 10:05:00+00:00,208.22520446777344,208.39866638183594,208.22520446777344,208.36228942871094,5075968
2025-08-29 10:10:00+00:00,208.6293182373047,208.6293182373047,208.47401428222656,208.47401428222656,10533888
2025-08-29 10:15:00+00:00,208.4232177734375,208.4232177734375,208.21502685546875,208.21502685546875,7949312
2025-08-29 10:20:00+00:00,208.33946228027344,208.67332458496094,208.33946228027344,208.6507110595703,11967488
2025-08-29 10:25:00+00:00,208.7087860107422,209.09181213378906,208.7087860107422,209.04847717285156,23736320
2025-08-29 10:30:00+00:00,209.02972412109375,209.02972412109375,208.53846740722656,208.53846740722656,42710016
2025-08-29 10:35:00+00:00,208.51583862304688,208.51583862304688,208.10971069335938,208.16346740722656,0
2025-08-29 10:40:00+00:00,208.2775421142578,208.2775421142578,208.19082641601562,208.19082641601562,4418560
2025-08-29 10:45:00+00:00,208.1735076904297,208.1735076904297,207.99130249023438,207.99130249023438,0
2025-08-29 10:50:00+00:00,207.89822387695312,207.89822387695312,207.41192626953125,207.4292755126953,9809920
2025-08-29 10:55:00+00:00,207.2992706298828,207.6436767578125,207.2992706298828,207.6436767578125,6612992
2025-08-29 11:00:00+00:00,207.64332580566406,207.64332580566406,207.39085388183594,207.39085388183594,0
2025-08-29 11:05:00+00:00,207.450927734375,207.450927734375,207.18260192871094,207.2644805908203,2332672
2025-08-29 11:10:00+00:00,207.48362731933594,208.3018035888672,207.48362731933594,208.3018035888672,38637568
2025-08-29 11:15:00+00:00,208.29087829589844,208.65060424804688,208.29087829589844,208.61378479003906,16150528
2025-08-29 11:20:00+00:00,208.4901580810547,208.5069580078125,208.3181915283203,208.3181915283203,13506560
2025-08-29 11:25:00+00:00,208.1988067626953,208.28041076660156,208.1988067626953,208.27700805664062,11666432
2025-08-29 11:30:00+00:00,208.2495880126953,208.2495880126953,208.12857055664062,208.12857055664062,2500608
2025-08-29 11:35:00+00:00,208.0088653564453,208.0088653564453,207.8418731689453,207.84457397460938,0
2025-08-29 11:40:00+00:00,207.67129516601562,207.67129516601562,207.42433166503906,207.42433166503906,4001792
2025-08-29 11:45:00+00:00,207.40011596679688,207.61090087890625,207.31353759765625,207.61090087890625,0
2025-08-29 11:50:00+00:00,207.5754852294922,207.5754852294922,207.34475708007812,207.34475708007812,0
2025-08-29 11:55:00+00:00,207.415283203125,207.53274536132812,207.415283203125,207.48568725585938,4281344
2025-08-29 12:00:00+00:00,207.53028869628906,207.7578582763672,207.53028869628906,207.7578582763672,0
2025-08-29 12:05:00+00:00,207.7251739501953,207.7251739501953,207.5423583984375,207.57765197753906,1502208
2025-08-29 12:10:00+00:00,207.7473602294922,208.06292724609375,207.7473602294922,208.06292724609375,12777472
2025-08-29 12:15:00+00:00,208.15118408203125,208.4993438720703,208.15118408203125,208.42568969726562,14698496
2025-08-29 12:20:00+00:00,208.30140686035156,208.51248168945312,208.28965759277344,208.51248168945312,9697280
2025-08-29 12:25:00+00:00,209.18148803710938,209.18148803710938,208.9695281982422,208.9695281982422,24272896
2025-08-29 12:30:00+00:00,209.04330444335938,212.4479217529297,209.04330444335938,212.4479217529297,328800256
2025-08-29 12:35:00+00:00,212.4619903564453,212.4619903564453,211.21669006347656,211.4696502685547,130574336
2025-08-29 12:40:00+00:00,211.91058349609375,211.91058349609375,211.10028076171875,211.10028076171875,42271744
2025-08-29 12:45:00+00:00,211.14146423339844,211.382080078125,211.14146423339844,211.382080078125,19701760
2025-08-29 12:50:00+00:00,211.9656982421875,211.9656982421875,211.35792541503906,211.6122589111328,36512768
2025-08-29 12:55:00+00:00,211.87095642089844,211.87095642089844,211.40118408203125,211.53384399414062,26552320
2025-08-29 13:00:00+00:00,211.5340576171875,211.5494842529297,211.34242248535156,211.34242248535156,0
2025-08-29 13:05:00+00:00,211.23574829101562,211.3610382080078,211.15777587890625,211.15777587890625,1131520
2025-08-29 13:10:00+00:00,210.8964080810547,211.1758575439453,210.8964080810547,211.1758575439453,23076864
2025-08-29 13:15:00+00:00,211.2283935546875,211.38829040527344,210.83642578125,210.83642578125,0
2025-08-29 13:20:00+00:00,210.7793731689453,210.7793731689453,210.40274047851562,210.40274047851562,0
2025-08-29 13:25:00+00:00,210.2810516357422,210.85528564453125,210.2810516357422,210.85528564453125,0
2025-08-29 13:30:00+00:00,210.81716918945312,211.003173828125,210.81716918945312,210.9360809326172,0
2025-08-29 13:35:00+00:00,211.5396728515625,211.5396728515625,211.5032958984375,211.5067138671875,0
2025-08-29 13:40:00+00:00,211.27645874023438,211.27645874023438,210.6405029296875,210.6405029296875,0
2025-08-29 13:45:00+00:00,210.6085662841797,210.6085662841797,209.15859985351562,209.15859985351562,39605248
2025-08-29 13:50:00+00:00,209.10098266601562,210.19630432128906,209.10098266601562,210.13392639160156,23321600
2025-08-29 13:55:00+00:00,209.71153259277344,209.7516326904297,208.81959533691406,208.97964477539062,0
2025-08-29 14:00:00+00:00,208.9398956298828,209.88002014160156,208.9398956298828,209.88002014160156,0
2025-08-29 14:05:00+00:00,209.7353515625,209.7353515625,208.3731689453125,208.5113983154297,59884544
2025-08-29 14:10:00+00:00,208.609375,208.609375,208.24156188964844,208.31170654296875,47251456
2025-08-29 14:15:00+00:00,208.33949279785156,208.9011993408203,208.33949279785156,208.9011993408203,46451712
2025-08-29 14:20:00+00:00,208.9636688232422,210.32896423339844,208.9636688232422,209.97837829589844,42642432
2025-08-29 14:25:00+00:00,209.5684356689453,209.5684356689453,208.9696044921875,209.0275115966797,12478464
2025-08-29 14:30:00+00:00,209.1719970703125,209.55955505371094,209.1719970703125,209.55955505371094,29712384
2025-08-29 14:35:00+00:00,209.54811096191406,209.78720092773438,209.54811096191406,209.7758026123047,23392256
2025-08-29 14:40:00+00:00,209.94073486328125,210.00030517578125,209.85272216796875,209.95947265625,30745600
2025-08-29 14:45:00+00:00,209.7469482421875,210.01687622070312,209.19784545898438,210.01687622070312,43738112
2025-08-29 14:50:00+00:00,209.84754943847656,209.84754943847656,209.1092529296875,209.1092529296875,7472128
2025-08-29 14:55:00+00:00,208.84519958496094,208.84519958496094,208.1668701171875,208.1668701171875,25857024
2025-08-29 15:00:00+00:00,208.0761260986328,208.0761260986328,207.87057495117188,207.98605346679688,0
2025-08-29 15:05:00+00:00,208.2487335205078,208.49362182617188,208.2487335205078,208.49362182617188,2523136
2025-08-29 15:10:00+00:00,209.09030151367188,209.09030151367188,208.72320556640625,208.75228881835938,0
2025-08-29 15:15:00+00:00,208.7262420654297,209.9662322998047,208.7262420654297,209.9662322998047,45626368
2025-08-29 15:20:00+00:00,210.08270263671875,210.30528259277344,210.08270263671875,210.2832794189453,0
2025-08-29 15:25:00+00:00,210.21299743652344,210.2628936767578,209.7400360107422,209.7528533935547,0
2025-08-29 15:30:00+00:00,209.70603942871094,209.70603942871094,209.19178771972656,209.19178771972656,0
2025-08-29 15:35:00+00:00,209.1512908935547,209.17767333984375,209.07693481445312,209.07693481445312,0
2025-08-29 15:40:00+00:00,208.77159118652344,208.77159118652344,208.2957763671875,208.2957763671875,0
2025-08-29 15:45:00+00:00,208.36598205566406,208.36598205566406,208.0034637451172,208.0034637451172,0
2025-08-29 15:50:00+00:00,207.9785919189453,207.9785919189453,207.18507385253906,207.18507385253906,0
2025-08-29 15:55:00+00:00,206.7421875,206.7421875,205.92184448242188,205.92184448242188,8135680
2025-08-29 16:00:00+00:00,205.6861114501953,205.6861114501953,204.31797790527344,204.31797790527344,53419008
2025-08-29 16:05:00+00:00,204.03428649902344,204.03428649902344,203.16224670410156,203.38955688476562,108361728
2025-08-29 16:10:00+00:00,203.68556213378906,204.87429809570312,203.68556213378906,204.87429809570312,74975232
2025-08-29 16:15:00+00:00,204.9510040283203,205.10267639160156,204.60948181152344,204.60948181152344,18509824
2025-08-29 16:20:00+00:00,204.53671264648438,204.77169799804688,204.53671264648438,204.7699432373047,10364928
2025-08-29 16:25:00+00:00,204.79794311523438,205.010009765625,204.79794311523438,204.98782348632812,0
2025-08-29 16:30:00+00:00,204.9907684326172,205.13670349121094,204.86151123046875,205.13670349121094,6566912
2025-08-29 16:35:00+00:00,205.15594482421875,205.15594482421875,204.89480590820312,204.96795654296875,1833984
2025-08-29 16:40:00+00:00,204.98040771484375,205.0232696533203,204.911376953125,205.0232696533203,12445696
2025-08-29 16:45:00+00:00,204.97853088378906,205.0221710205078,204.94857788085938,205.0221710205078,3010560
2025-08-29 16:50:00+00:00,204.9814453125,204.9814453125,204.5997314453125,204.74180603027344,1656832
2025-08-29 16:55:00+00:00,204.92526245117188,204.93084716796875,204.91864013671875,204.93084716796875,0
2025-08-29 17:00:00+00:00,204.89993286132812,204.89993286132812,204.5743408203125,204.5743408203125,0
2025-08-29 17:05:00+00:00,204.4936981201172,204.4936981201172,203.83462524414062,204.0030975341797,0
2025-08-29 17:10:00+00:00,203.8968505859375,203.8968505859375,203.4735870361328,203.4735870361328,815104
2025-08-29 17:15:00+00:00,203.45375061035156,203.45375061035156,202.8368377685547,202.8368377685547,40776704
2025-08-29 17:20:00+00:00,202.91822814941406,203.40420532226562,202.91822814941406,203.40420532226562,25753600
2025-08-29 17:25:00+00:00,203.10693359375,203.22738647460938,203.10693359375,203.22625732421875,18267136
2025-08-29 17:30:00+00:00,203.0740203857422,203.1389923095703,203.0740203857422,203.1389923095703,3466240
2025-08-29 17:35:00+00:00,203.08929443359375,203.18106079101562,203.06114196777344,203.06114196777344,12996608
2025-08-29 17:40:00+00:00,203.02667236328125,203.3533935546875,203.02667236328125,203.3533935546875,11804672
2025-08-29 17:45:00+00:00,203.85025024414062,203.85025024414062,203.4358673095703,203.4358673095703,7385088
2025-08-29 17:50:00+00:00,203.2377166748047,203.28147888183594,203.2377166748047,203.28147888183594,5120000
2025-08-29 17:55:00+00:00,203.1125030517578,203.24417114257812,203.1125030517578,203.24417114257812,3151872
2025-08-29 18:00:00+00:00,203.1237030029297,203.1237030029297,202.54965209960938,202.87039184570312,3055616
2025-08-29 18:05:00+00:00,202.67755126953125,202.7176971435547,202.5731658935547,202.5731658935547,4453376
2025-08-29 18:10:00+00:00,202.65017700195312,202.72474670410156,202.6217041015625,202.62750244140625,16507904
2025-08-29 18:15:00+00:00,202.60853576660156,202.60853576660156,202.360107421875,202.360107421875,4712448
2025-08-29 18:20:00+00:00,202.31796264648438,202.31796264648438,201.9615936279297,202.06146240234375,27328512
2025-08-29 18:25:00+00:00,202.2015380859375,202.2015380859375,201.54981994628906,201.54981994628906,5474304
2025-08-29 18:30:00+00:00,201.6636962890625,201.7151336669922,201.63226318359375,201.7151336669922,10405888
2025-08-29 18:35:00+00:00,201.75299072265625,202.01414489746094,201.75299072265625,202.0050048828125,12980224
2025-08-29 18:40:00+00:00,202.05551147460938,202.18768310546875,202.05551147460938,202.16261291503906,2006016
2025-08-29 18:45:00+00:00,202.1876220703125,202.1876220703125,202.0894775390625,202.1569061279297,4184064
2025-08-29 18:50:00+00:00,202.208251953125,202.3777313232422,202.208251953125,202.3777313232422,0
2025-08-29 18:55:00+00:00,202.35516357421875,202.35516357421875,202.18377685546875,202.18377685546875,0
2025-08-29 19:00:00+00:00,202.1790313720703,202.50331115722656,202.13487243652344,202.50331115722656,0
2025-08-29 19:05:00+00:00,202.4221954345703,202.5967254638672,202.30245971679688,202.5967254638672,8872960
2025-08-29 19:10:00+00:00,203.4002685546875,203.4002685546875,203.1571502685547,203.1571502685547,15766528
2025-08-29 19:15:00+00:00,203.1492156982422,203.4641571044922,203.1492156982422,203.4641571044922,2138112
2025-08-29 19:20:00+00:00,203.50552368164062,203.87864685058594,203.50552368164062,203.87864685058594,21123072
2025-08-29 19:25:00+00:00,204.20156860351562,204.20156860351562,203.9647216796875,204.01068115234375,9734144
2025-08-29 19:30:00+00:00,204.24356079101562,204.24356079101562,203.90396118164062,203.90396118164062,19362816
2025-08-29 19:35:00+00:00,203.84649658203125,203.84649658203125,203.4886016845703,203.50465393066406,0
2025-08-29 19:40:00+00:00,203.64231872558594,203.82424926757812,203.64231872558594,203.82424926757812,0
2025-08-29 19:45:00+00:00,203.89517211914062,204.3856201171875,203.89517211914062,204.3856201171875,3485696
2025-08-29 19:50:00+00:00,204.2133026123047,204.2133026123047,203.7046661376953,203.7046661376953,0
2025-08-29 19:55:00+00:00,203.4519500732422,203.46656799316406,203.26177978515625,203.26177978515625,0
2025-08-29 20:00:00+00:00,203.2649383544922,203.4232940673828,203.1492462158203,203.4232940673828,0
2025-08-29 20:05:00+00:00,203.35546875,203.35546875,202.87107849121094,202.87107849121094,0
2025-08-29 20:10:00+00:00,202.64651489257812,202.68658447265625,202.38035583496094,202.38035583496094,9739264
2025-08-29 20:15:00+00:00,202.15187072753906,202.35256958007812,202.15187072753906,202.35256958007812,0
2025-08-29 20:20:00+00:00,202.38790893554688,202.5058135986328,202.38790893554688,202.4877166748047,1961984
2025-08-29 20:25:00+00:00,202.45896911621094,202.45896911621094,202.10678100585938,202.10678100585938,0
2025-08-29 20:30:00+00:00,201.73492431640625,201.73492431640625,201.52659606933594,201.52659606933594,32232448
2025-08-29 20:35:00+00:00,201.65086364746094,201.92218017578125,201.65086364746094,201.92218017578125,16830464
2025-08-29 20:40:00+00:00,201.82064819335938,201.82411193847656,201.81399536132812,201.81822204589844,10010624
2025-08-29 20:45:00+00:00,201.73678588867188,201.82498168945312,201.73678588867188,201.81912231445312,17501184
2025-08-29 20:50:00+00:00,201.79681396484375,201.79681396484375,201.42050170898438,201.47642517089844,1622016
2025-08-29 20:55:00+00:00,201.36672973632812,201.4228515625,201.30841064453125,201.30841064453125,0
2025-08-29 21:00:00+00:00,201.31472778320312,201.31472778320312,200.5220184326172,200.5220184326172,2779136
2025-08-29 21:05:00+00:00,200.62554931640625,201.36276245117188,200.62554931640625,201.31307983398438,35751936
2025-08-29 21:10:00+00:00,201.3382568359375,201.3488311767578,201.31423950195312,201.31423950195312,17195008
2025-08-29 21:15:00+00:00,201.2837677001953,201.2991943359375,201.25888061523438,201.25888061523438,9459712
2025-08-29 21:20:00+00:00,201.24639892578125,201.24639892578125,200.98304748535156,201.02587890625,2232320
2025-08-29 21:25:00+00:00,201.1691131591797,201.62750244140625,201.1691131591797,201.62750244140625,9693184
2025-08-29 21:30:00+00:00,201.6598358154297,202.4875946044922,201.6598358154297,202.4875946044922,34339840
2025-08-29 21:35:00+00:00,202.46371459960938,202.73146057128906,202.46371459960938,202.73146057128906,11933696
2025-08-29 21:40:00+00:00,203.20350646972656,203.67588806152344,203.20350646972656,203.67588806152344,42226688
2025-08-29 21:45:00+00:00,203.69711303710938,203.7996826171875,203.6691131591797,203.6691131591797,17983488
2025-08-29 21:50:00+00:00,203.6884307861328,203.87515258789062,203.6884307861328,203.79779052734375,6372352
2025-08-29 21:55:00+00:00,203.59490966796875,203.59490966796875,203.45652770996094,203.46595764160156,0
2025-08-29 22:00:00+00:00,203.56295776367188,203.839599609375,203.51004028320312,203.51004028320312,0
2025-08-29 22:05:00+00:00,203.4597625732422,203.4597625732422,203.42579650878906,203.42579650878906,0
2025-08-29 22:10:00+00:00,203.31239318847656,203.31239318847656,202.95968627929688,202.95968627929688,0
