minute_since_launch,TRUMP,BONK,DADDY,JENNER,LIBRA,MELANIA,MOTHER,POPCAT
39,1.2201233932936746,0.9726692907870724,0.4020193799776584,6.635910042946678,4.148431314483777,58.88282625817465,1.0812418367964691,1.204745098806466
40,1.2201309204580209,0.9912219645063859,0.4020193799776584,9.131967680220535,4.377819408670631,57.16025243946855,1.0950233563447798,1.193582004651313
41,1.244651896953595,0.9925074533676252,0.4504515084650871,10.010208767610525,4.490001615216957,56.026566897477856,1.118593758110735,1.188925262406379
42,1.2697322496484382,0.9921741945272061,0.5198771305742779,12.383405736870115,4.582601189550867,52.0357845935579,1.1464557520132752,1.275993965511295
43,1.2823523332978801,0.9906541100225156,0.5671380393746239,13.89767455074977,4.165294157892247,51.2259842101047,1.1248939237248796,1.1555419903006636
44,1.295205851179788,0.9944505634523713,0.5842712639859321,16.867220264334264,3.9079531862825116,49.24098263342387,1.1299488872273147,1.1720370051944786
45,1.2949341441579116,0.9696331739729631,0.6118502718214857,16.103904204989576,3.9470357836742735,47.83284472476026,1.1211071740481087,1.1710333389114955
46,1.3078809669190146,0.992484812251759,0.6074149330925301,13.226513444668605,4.1073068027272175,52.52273318308812,1.1795447132712462,1.1857735608874587
47,1.3344453984690625,0.9914546932445212,0.8312666349577426,15.181615927980888,4.187752268711911,52.93267903981569,1.1700202569460911,1.1823025524532929
48,1.3078893582064761,0.972301488266463,0.9839008333481503,11.986174268089295,4.22960089369403,53.78319156630235,1.1560239782863286,1.1823025524532929
49,1.334458702559623,0.9918701816925317,1.0958845671007365,11.208688774627028,3.7963601782500316,57.15043331931942,1.1592885548886862,1.18666941462854
50,1.3478435086328397,0.9876312512984997,1.068006798029771,12.53011767856446,3.7971341104182073,56.32098692738109,1.1753930456617783,1.1841243868017504
51,1.3748941367255954,0.9876312512984997,1.0693084533670651,11.896019752914608,3.45815074184579,55.53207505493214,1.1901829678102238,1.1995034722133313
52,1.374894146548956,0.9847038610754252,1.0771521475532468,12.29465251507815,3.3941939239800534,56.45364580110351,1.1582165643839062,1.1978380677339002
53,1.347518777695171,0.9591497663640335,1.0563566790504173,9.725589869242107,3.6071975679928108,58.92062189506065,1.15464906879096,1.207720747997682
54,1.3748942089149323,0.9794421994035795,1.0752323027819433,7.166371806953021,3.537802277232155,58.7135654138452,1.1340085118433265,1.2204954733115467
55,1.3612595969550674,0.9579030874457188,1.1031500179580631,9.024385114418536,3.4338042573800625,60.67361076988263,1.1452740218894422,1.2856755839150047
56,1.3612678600397718,0.9580980865570794,2.1568454530789953,10.86618756882737,2.93957012441967,62.10950665595722,1.1539567686675396,1.3762555277028288
57,1.3079029723424345,0.9781953894258126,2.784087261553242,9.887745515211176,2.2572956152525983,64.09121826055312,1.1104766621732443,1.4405780174632559
58,1.3344306777436528,0.972833601749379,2.9837858332986262,10.810393254372528,2.522338974221873,65.63765761306489,1.1069483477762854,1.4828759159554372
59,1.3344331615541725,0.9725682268322601,3.2574842822693566,10.927311757594845,2.812790340290692,67.76933252606189,1.0935453550478311,1.475048733228014
60,1.3748965813091911,0.9724880897241667,3.448746740939574,12.086118546909077,2.897954663735422,70.5202780646311,1.121439062990089,1.4708364686761541
61,1.3748941434183592,0.9540483197604954,2.838108846450243,14.217480861031097,2.614818815664877,72.57514482625628,1.0737405437754515,1.5248184352777385
62,1.3886136489272305,0.956507910218466,1.9936066030051374,14.289129061530678,2.5463232596007153,78.58389881429883,1.0490960444986894,1.5286619505695218
63,1.3886495536474177,0.9555532786216074,2.065523804917431,12.232283053108972,2.303072562320631,80.16167887874384,1.0482854803866244,1.5370381754991707
64,1.3612829279377214,0.9740261247192081,2.1460012748039423,11.87934688457515,2.4481981616061357,80.10933210062429,1.0505882107219924,1.5327293086641176
65,1.3078628595601896,0.9737717597820353,2.2497108207485716,11.546378575116847,2.57306245617538,84.02759470226802,1.045874900080228,1.5229411501140149
66,1.3211977534606112,0.9626720724083455,2.2697152277541117,10.191574291740151,2.6510911482909933,85.93856731611837,1.0637352630147126,1.5159204358651863
67,1.2821071143348337,0.9562218814345277,2.244914749528573,10.558437195660375,2.6496699476234538,92.14682440316523,1.0607938453363628,1.4837402321615014
68,1.2952255092418512,0.9577689536585857,2.2160433599199996,13.662680401543126,2.206689907265209,93.05902460518902,1.060832290156206,1.501675219044878
69,1.2694181889179763,0.9347156526720215,2.3672903178440263,13.250904917719017,1.6255345415360853,94.92781192618105,1.0647317062227055,1.503036449481739
70,1.2568534349549483,0.9330027644683074,5.215363651719252,11.263045786110865,1.4111362365463052,94.89720370416589,1.034947535469328,1.4957955006358743
71,1.2444100778651082,0.9540846527847314,6.585291788706474,12.652263578402657,1.5629581560904198,100.94144184814209,1.0176229156103016,1.4902465858328737
72,1.2321035550122936,0.9362917230399423,17.432482974798006,13.729890438540897,1.75784888071015,97.76687438592874,1.0154573505968787,1.4684171813864904
73,1.2321036126228704,0.9565965895314078,14.863166151449862,14.653769947265111,1.965917288594583,100.12969004569581,0.9971130714215305,1.4555407682366406
74,1.2570997541299702,0.9362005986849511,18.40569708223785,14.873571766165844,2.5228555866356865,97.81064432144643,1.0077059578163603,1.3743325656017773
75,1.295212079714676,0.9352146954724946,24.211573610251925,20.389058834342947,2.3329398669475094,100.14954576485042,1.0294841846802083,1.3193178711944729
76,1.3212198386032066,0.9487124697980549,37.05278018534227,23.868490813016045,1.9848177167343302,94.93938563105316,1.0585941650212556,1.2403662770892872
77,1.3477617506666273,0.9533860016375473,38.005103600502586,29.229561192313387,2.156156530008044,91.73918349715774,1.0506770947260229,1.28260604051875
78,1.3078715441301731,0.9357997264661662,26.978512418358758,33.34343832034471,2.1500786158253096,83.36705219185336,1.0086374961824807,1.302771692166491
79,1.3344090240403508,0.9343933477703492,22.1558589595641,35.44641795452173,2.09634109818848,77.03638150744683,1.0140049376089273,1.2904079602833123
80,1.347760252983622,0.9344097471612106,23.34915526846885,38.27824303426296,1.6540259103259685,80.113784622769,1.0197480486937556,1.2938793972494391
81,1.3209137498995414,0.9345756966057622,25.44835941024024,33.901711278218016,1.7797069703159734,81.40358170611523,1.002843054889363,1.2938793972494391
82,1.3612080018231496,0.9534192697651879,28.99584093375105,29.904057217922666,1.8704417752568516,86.96248381466206,0.9939675318030269,1.263467440578092
83,1.3612267047197815,0.9538582250180191,19.534896619404417,29.923121978957568,1.9281210265759263,90.33485154942906,1.0060204033579851,1.2284175574555714
84,1.3748803861739163,0.9560650394954502,19.186381060061358,33.26556443787638,1.9224561235875721,88.55233262052151,1.0130626014508126,1.1981395118860756
85,1.3748507224785307,0.956422748663213,14.968563627734266,33.74369415876808,2.1119183308479452,94.93779934092284,1.0136871994379704,1.2251878275881865
86,1.3749104929261675,0.9574323263567718,14.930989819989005,30.86202119692179,2.1287107929159723,95.8891795824009,1.0300511824568637,1.2398733892730982
87,1.347506772694596,0.9569876215475288,16.039252088829922,30.398685629412576,2.150082146501841,98.80195690170792,1.0472059452791689,1.2395891903246599
88,1.321021276425556,0.9376717767077754,17.353431870405206,26.24334585651313,2.0206013650063954,101.79290177144107,1.040874506932973,1.2350077054992237
89,1.3078611300460468,0.9375794142297597,22.875999707693396,26.50059308263516,1.4862139139220676,100.7820937977035,1.0156459382526686,1.2346292624095447
90,1.3081515162442012,0.9389491662981528,19.57526491468495,25.826429864262845,1.595943043716786,103.8315322963939,1.021117820193229,1.2573629007352687
91,1.3081492757704345,0.9389177791337654,19.67620351858249,24.3756210950131,1.4751701205739347,104.87625544024809,1.0175954836065972,1.2818204606252401
92,1.2694163029247518,0.9409505106866631,20.85755998543687,21.92585592178855,1.384444336197772,106.98113552260519,1.013262533376314,1.284839585896415
93,1.2824006573003008,0.9409492456011903,21.358728647268283,26.918839041608678,1.3138643771476781,110.22911099370515,0.972008797217593,1.2912490247668564
94,1.2823899361054036,0.9409804659842461,20.363462412111243,29.646629706031586,1.4440598300277991,112.44643542075953,0.9775114159119055,1.2972608798430763
95,1.2952371917265875,0.939869934760965,20.927607487113022,31.755005676529585,1.4730771484402618,113.56576721846038,0.9809955593404502,1.2986206981140374
96,1.3081908223991148,0.9222702734176118,21.65977403722428,32.32724155886151,1.3133013897041894,114.69369959008475,0.9687693401325538,1.3215119939909918
97,1.3212728445295876,0.9396487662462364,20.577672882738888,32.829193607501566,1.361087827406866,116.9980856933052,0.9432302267055419,1.3409009921858077
98,1.3212727249900609,0.9384596861795333,20.51650063642087,33.167212786905964,1.4022941167059146,118.17009895142382,0.9090241846762973,1.3404348511571655
99,1.3212714083934214,0.9583616465745042,18.085931263411094,35.32066992625853,1.4165090872733264,115.8124210901742,0.913228062896776,1.3431045409071656
100,1.2952316507138493,0.9367305362833146,17.469452127235055,37.89939316354409,1.4885979588201355,119.38748406985476,0.9083165742256394,1.3450809578811576
101,1.2694476552733502,0.9393355343808566,15.604097910262299,40.031551085030415,1.4738164410772863,118.21335119613524,0.9511741134668813,1.3493667127175484
102,1.2568679780508747,0.9562316608951067,17.212417482417894,48.9796044194923,1.319859750013258,117.01957301360244,0.9520842188370494,1.3018397468274694
103,1.2568183443757865,0.9560311758217147,16.41235091923413,43.08871284570958,1.2558097724560164,113.54043550364695,0.9727394849450081,1.3018397468274694
104,1.2443717496327855,0.956689351333709,16.483135365948097,48.56716262672043,1.0564574648930065,111.30161548891999,0.9518523506071294,1.3018397468274694
105,1.244378555553698,0.9388818176552746,15.776492100123269,57.180407360989406,1.0821499462284176,112.46134449140598,0.940494105866568,1.1056286643440254
106,1.2320825845248835,0.9372688638513903,15.831275622499907,53.0865619789989,1.1038765707422622,111.36906911679192,0.9448022892011014,1.108829952959535
107,1.2570791255988374,0.9574482911517076,15.873872969820736,50.05373978441102,1.1378789246884717,110.24769401487525,0.9417237761344166,1.1620722514834987
108,1.2570954140140174,0.9563799995917249,16.21219958929188,46.23781767939251,1.148710340506737,107.01728199997703,0.9652982830322007,1.1789014373544207
109,1.2320791207610333,0.9382867269074089,15.939265353211002,42.25348163775679,1.081097326739542,107.00212252272584,0.9585911853731417,1.1970878991718754
110,1.2320718979886294,0.9576403437205728,14.444338767304698,55.50864618599979,1.0826526264233447,104.88401792381985,0.9866396022708737,1.2262311603979066
111,1.2320642779403745,0.9390866074197897,14.003443923354409,57.95359199694106,1.0395219362489783,104.88765639887689,0.9351525865059283,1.1885142523329266
112,1.269664545265312,0.938606979579998,13.961106028989878,57.17253149194661,0.9772609239280121,105.92151803814419,0.961072600104959,1.2042819941230771
113,1.2951736122174589,0.958150135110121,13.49745104480592,68.78168256209716,0.9206080686899439,107.02540731510548,0.9383673746232257,1.199734365742805
114,1.3081254806415303,0.936078856499318,13.214487917788365,80.62030063332108,0.8686122137364808,109.15758200023322,0.93019644457801,1.2042266010952267
115,1.3211736669440042,0.9588465100669754,12.899896510539199,78.03931577781111,0.8961939708775496,113.60857159260202,0.9127556890312967,1.219679261436873
116,1.334404155679718,0.9391980501363751,12.497530984226842,87.16663135193956,0.9228395518648729,115.85396463730915,0.9074353489436146,1.2214797082865207
117,1.334411307938144,0.9406569660618516,12.17002389214606,81.33846905122962,0.9320845295223223,117.00945349054946,0.895278396577739,1.2203255480452135
118,1.3477517951556943,0.9572337595982405,12.302804857650765,68.02609955041763,0.875941121613554,117.00576958769231,0.9023966869998332,1.2311614406470004
119,1.3478032895630914,0.9569674605121,12.297038917678938,70.16074072080707,0.8599980739641627,118.18207629157746,0.8699629097459343,1.228684323315292
120,1.3612291798329443,0.9345443800419136,13.828680061431397,73.30633116212027,0.8780418049831032,119.36187354044606,0.8630083348946924,1.225782703409287
121,1.3612575843314283,0.9571290988464101,26.219360478806,76.76764132775874,0.8780657250699582,120.5569154238996,0.869398143459078,1.234327458821
122,1.3748430678694914,0.9573113694962379,25.02014337556679,75.94539276126797,0.9046732356274799,121.75901088010652,0.8638801208139747,1.218494985767066
123,1.3474798016104013,0.958224124487139,26.938885374768933,79.65271337731212,0.9228915181169627,122.99998796048685,0.8513041747990234,1.1910387317650823
124,1.3748445440958352,0.958224124487139,36.44845636563723,72.87650919066137,0.932076271616101,124.21409020083672,0.8398614249206986,1.1916847832989377
125,1.3748433673762748,0.9575696535625654,49.0487060964045,62.77997529425754,0.9508075065536855,125.45898686585596,0.8538146040223198,1.1903990259178958
126,1.374842259525235,0.9575163505314022,53.15316973312769,42.30223103851798,0.9603275350514017,126.70937205906219,0.8848274489144239,1.189535825159887
127,1.388608998709864,0.958328844289086,71.49155115126725,43.44887510154335,0.989918287008779,129.28113479811572,0.8892647449551456,1.1860853419502118
128,1.4024971109355575,0.939014444942396,84.02250288731399,36.468295816313194,1.0301445591066578,130.55800778032167,0.8962961111116682,1.1882481189739271
129,1.4306736157552775,0.9402321482784961,87.78728991185466,33.84265617265808,1.0502997172019817,131.8523097288929,0.9107393900156687,1.1878011356659117
130,1.440455247451971,0.957735374466506,83.37115133175857,27.37075428693177,0.9713110782192093,133.16689294819457,0.8976160879109039,1.1714969769659611
131,1.4594129748269629,0.957735374466506,69.24161502829428,35.29133689306553,0.9599499322796567,134.50648460098844,0.9101826498237128,1.1712678509478982
132,1.4888120122843531,0.9408147947397009,59.4566104361538,39.08592113558383,0.9998169497803964,135.83901097577615,0.92388406936515,1.1688063135559743
133,1.4887498942293376,0.9381042023996233,73.60629134763646,47.40948614190065,1.0194171175755704,138.5824463992178,0.9302921106333706,1.4329143442147212
134,1.503642982015858,0.9386299338940429,70.76314877479459,47.73330935544578,1.0295806276032915,138.58998785570603,0.9050597316279838,1.1882849165957092
135,1.503678310978913,0.9535868314829378,61.952493860283504,41.681569256885155,1.0296209200118809,139.9712992173904,0.9077314750318242,1.2966742244435472
136,1.5338704892222028,0.9599322484641475,57.10127357231912,34.385592480464,0.9690932309110811,142.79746804757443,0.9209882720588505,1.322721500066461
137,1.5492341399906469,0.9576196998796614,55.250575102078045,30.799415855224932,0.9499507741888187,142.7883653140532,0.9165270280995096,1.3176014227266497
138,1.5803600095780488,0.9549402924500363,60.058365893208716,29.405315915848174,0.9224811187760696,145.645610761476,0.9092598459349367,1.3244965151558743
139,1.5643990697950976,0.9379609062063033,69.31115105522876,28.215489790750812,0.8948791659209409,147.12380858492008,0.899759504698053,1.3244965151558743
140,1.6121069822908722,0.9561238634671542,70.21180060532933,33.654896206878675,0.8776920392694272,142.7117646627281,0.8862682044111029,1.271829534724331
141,1.6121499913910171,0.9560634793585087,73.21122756144923,39.6183878789379,0.8711198020180523,135.84879167737174,0.8768675164799565,1.251483301733681
142,1.564444840490593,0.9366248002917976,75.84847986045035,38.55278183474782,0.8264358233524594,133.15310319554132,0.8713699748338168,1.259393318240061
143,1.5034146184093704,0.9508502335098328,76.96448919562698,38.53629003315114,0.8522120201568922,134.48647279182475,0.8787520070556192,1.2510451394060276
144,1.5339541987613765,0.9334845699958457,82.49323655407645,32.279531472344836,0.8519130782271697,127.95775288392493,0.8839857026426391,1.251055594462173
145,1.5338840511100973,0.9513764529227728,92.39725606066287,35.681244069741304,0.8351465653570552,125.39213599552909,0.8703571381584313,1.241408645574027
146,1.580317887758063,0.9320139453030181,93.71924668699165,37.91825415174432,0.852262691385536,129.23789921195333,0.8714252853945397,1.2383649418153837
147,1.612131605519531,0.9325777161759764,99.39710797988116,42.43139955790048,0.818670897157161,126.64373864686745,0.8810176623080012,1.192887375286252
148,1.628224275631392,0.941212391795145,92.76628449616058,40.8992451021984,0.8186551166950512,130.53556658691815,0.8583890240485258,1.023785674223362
149,1.6609654784988528,0.9416208967253186,100.25127392725845,35.24751905450071,0.8105829077269469,131.85149368408014,0.87831137624499,1.113864312325375
150,1.6609608949647068,0.9415956317891905,105.94831527003338,26.86767826151013,0.8025439793042787,133.1209772090391,0.884276617318331,1.0731312707707905
151,1.6943808017507012,0.9456694315955453,97.5189621961004,27.77955662570155,0.7867426050250582,138.5734063160591,0.9633673484532632,1.0350379075287532
152,1.7284315681312616,0.9475470925509212,91.45585868413663,19.19092384499854,0.7206478514369692,141.3611777929003,0.9092239749178941,1.0744804133659873
153,1.728409649781759,0.9694777803781691,80.97814513887602,18.07958279354245,0.6909495933920705,142.76878828186537,0.9641442352012287,1.1087338742686996
154,1.7109741142601256,0.9710363121126259,87.37619000853536,22.064334832391733,0.6776854515414016,142.7590388242493,0.9519587483125997,1.11640544325057
155,1.7109627353198544,0.9710363121126259,87.56566756541108,29.295930272495795,0.7057925191900241,144.19873974563967,0.9561775800516953,1.1155515090405559
156,1.7631667951173056,0.9497876554553897,89.51689048511501,30.824145568135883,0.7268269556249284,145.65685334393953,0.9481167430469175,1.1246208833703388
157,1.763188834260007,0.9497876554553897,86.99340135145587,28.99602174162821,0.7340783371548463,147.1255072811137,0.9395673791839283,1.1236514389576941
158,1.710983171200584,0.9497876554553897,83.89223383230807,29.418524914181134,0.670951422392115,147.11207617420203,0.9318052002160493,1.1250454171529896
159,1.7284931624360302,0.9742334409714154,83.82105433711196,28.93619577833429,0.6383933818747529,148.57585852963018,0.9293086532793963,1.1250115121906281
160,1.6943870000373868,0.9524621596152492,82.79980030634806,29.79807026464263,0.6193030752566175,148.59319739450203,0.9362782911509306,1.1203793059171383
161,1.694335695113579,0.9400516462900033,80.22416314929902,30.218431554349692,0.6323321774768906,150.06379103405897,0.9661535928835251,1.1095034816831575
162,1.6776275795381002,0.9515874155374997,81.20288986170085,31.162610194977955,0.6583557210624983,150.08488187191193,0.9734516131510462,1.0262145717705593
163,1.6772605809467949,0.9526346308268019,80.40379684942667,34.675299728037295,0.6580059265432163,151.5659066345542,0.9667562777703144,1.0486664199826186
164,1.580054810629198,0.9526078523338558,73.1427272180572,37.55036907249626,0.6645618802353546,153.088912010121,0.9812454219083361,1.080389973759155
165,1.4737429627949588,0.9526078523338558,78.34536059657073,38.65482916618301,0.6362547998638816,154.6154604739583,0.9764921230291198,1.0881961291138487
166,1.401734335004657,0.9748668213044057,75.63187138602088,36.49938074137051,0.6134914406734392,156.16843889769325,0.9651915130021543,1.0849944054706364
167,1.3748683902710988,0.954529751779872,75.72696374230328,36.18924953965626,0.5951376901843822,157.7277348272465,0.9523952772097573,1.1177408980241244
168,1.4304145799770778,0.9582909915992343,77.8832261276954,36.01873516648462,0.5895691546009528,159.33948648690023,0.9494882068969771,1.1136537617067106
169,1.5036621602026894,0.9782422635607693,78.92272613840525,28.17942430250413,0.5837348994421339,159.37010858598748,0.9475944464833873,1.3914143843138413
170,1.5339408071988638,0.9835495948005124,86.03952543074485,24.63427729872261,0.577946531857859,159.30400231167292,0.9303156388602146,1.3617239026871177
171,1.549292951447291,0.9856822367979912,85.82748990525448,25.685202841510115,0.613732797424626,160.93420719315165,0.9122892862834082,1.3094602368344956
172,1.580423199230011,0.9915622984088203,102.4908242637076,21.183855570848774,0.6260578214392671,162.5435490702017,0.9166206941226195,1.2243633657843218
173,1.5962187684217355,0.9947494467844462,102.22650449736707,32.71261753257733,0.6323322087268655,164.18127564328182,0.9209596142426028,1.2236474417459553
174,1.6282792336194674,0.9961883850507579,104.73309854400208,42.94327862433132,0.6196311096343473,165.82308788233368,0.930049833276542,1.2208287809179246
175,1.6282708529957235,0.9977801670931472,108.73889016657512,42.25588261199661,0.6196320025689808,165.80987268032982,0.9244232536145471,1.2195239568886065
176,1.6282683042913861,1.0010746138712836,144.90573520576314,40.134156328550965,0.6073820567935139,167.49064223725216,0.943391744121387,1.2668696313403887
177,1.6445503975221436,0.9806192734064137,140.93792382305662,32.679534799263976,0.6083176774625667,167.42501243847667,0.945516070960746,1.2563434273567229
178,1.6610032119187912,0.9812372993514539,134.1325249706954,30.902668752935682,0.5836881082972545,169.1361182823393,0.9570434663174842,1.2563434273567229
179,1.6776461705001282,1.0012116471413464,140.35996362134193,32.26637653170059,0.6016007780075167,169.16083628930662,0.9395358867761413,1.2585226764140025
180,1.677640667863953,1.0029277491872834,136.07851520338153,35.568107449508744,0.6203497455784636,170.8040194859988,0.9415306124982494,1.2591180215442352
181,1.6442087245278092,1.003643704570391,135.79983265790437,35.721243778875504,0.6389438669845942,174.29541797380125,0.9285872984892233,1.2699529789792539
182,1.6442600765270763,1.0038370443780626,147.81066044993216,35.067594670178146,0.645005331114019,174.22605917559198,0.9347308694917956,1.2678128309913705
183,1.5962095222405461,1.004255146423155,154.58421997704306,31.952122037857755,0.619616582399012,177.74131828115978,0.924770801944321,1.2671431212947453
184,1.548960193736029,1.004255146423155,132.26052881433313,29.725556860781495,0.6073901208935566,181.30281720803626,0.9524374877775881,1.2667511264977962
185,1.522257672239599,1.0058352647965003,142.87162224863536,30.518714401787424,0.6322892514978077,183.20131154953447,0.9402700234159801,1.2471736368076427
186,1.5962129080420544,0.9711669122997088,139.4330246144497,30.762890710809536,0.6450123527971335,186.8854601002683,0.930307912296013,1.2503175843515026
187,1.6122240768667808,0.9908912681610788,140.58493180788295,27.549036104340086,0.657965185939525,190.55801545159875,0.9292192581514076,1.266552169273821
188,1.6122524399120641,0.990016612937431,141.29771134702773,25.44357825214391,0.6850447774452959,194.49357746902936,0.9140514922891428,1.2642043436594999
189,1.5801366126305445,1.0131257036341852,141.0198261358819,24.026269252060008,0.6847095106510345,198.40183126861837,0.9087583368607856,1.2640605330336763
190,1.5962339054911192,0.9929458782440456,132.48460423375408,25.012801365794637,0.670624911214698,206.40485472941447,0.9351924425419089,1.2637978974909139
191,1.5492787548673825,1.0125345847504776,134.20119519089653,25.44362682445889,0.6852192415761968,206.4327248089927,0.9550157167444533,1.271089437571717
192,1.5336190587587912,1.0147801759361268,116.11810936053423,23.63182320445837,0.7054221234097158,190.58017233033928,0.9252224761508863,1.2339107368171949
193,1.5184261480295618,0.9924789924536144,119.59821918059843,21.969351280007846,0.7124677169247463,186.82299793846954,0.9551153625885523,1.1456552811611107
194,1.5187406259707497,1.0123174137414823,121.5891637593422,20.179920192963152,0.6978225830510415,184.93762898135796,0.9531402479455362,1.1867379453616982
195,1.499991989623849,0.9926950317460453,126.18931729727788,20.793922508400247,0.7271619062423809,177.27302760703296,0.966734410875902,1.1867379453616982
196,1.4885178742755516,0.9923398231792064,136.7967158743419,20.034370760576888,0.7340642741223148,183.1149182393225,0.9395517063133476,1.2134136300754983
197,1.4591628343007021,1.0111959006320428,138.04418457615034,24.302585920153373,0.7413967786851886,200.25833640080924,0.9258004979449401,1.2343179560927302
